project_id	workflow	experimental_strategy	aliquot	reason
TCGA-LUSC	VarScan2	WXS	TCGA-60-2721-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2	WXS	TCGA-60-2722-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2	WXS	TCGA-60-2723-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2	WXS	TCGA-60-2724-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2	WXS	TCGA-60-2726-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2	WXS	TCGA-66-2759-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2	WXS	TCGA-66-2763-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2	WXS	TCGA-66-2765-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2	WXS	TCGA-66-2766-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	VarScan2	WXS	TCGA-66-2769-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	VarScan2	WXS	TCGA-66-2780-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	VarScan2	WXS	TCGA-66-2781-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	VarScan2	WXS	TCGA-66-2786-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-21-1070-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-21-1071-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-21-1076-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-21-1077-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-21-1078-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-21-1081-10B-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-21-1082-10B-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-21-1083-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-22-0940-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-22-0944-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-22-1000-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-22-1002-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-22-1005-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-22-1011-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-22-1012-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-22-1016-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-34-2596-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-34-2600-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-34-2604-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-43-2576-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-43-2578-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-43-2581-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-56-1622-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2695-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2698-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2707-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2708-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2710-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2711-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2712-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2713-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2714-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2715-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2716-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2720-01A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2720-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2721-01A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2721-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2722-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2723-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2724-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-60-2726-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-66-2759-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-66-2763-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-66-2765-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-66-2766-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-66-2767-01A-01W-0877-08	Failed Harmonization
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-66-2769-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-66-2780-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-66-2781-01A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-66-2781-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	VarScan2 Annotation	WXS	TCGA-66-2786-11A-01W-0878-08	Unpaired Aliquots
TCGA-MESO	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-UD-AAC6-01A-11D-A39R-32	Unpaired Aliquots
TCGA-MESO	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-UD-AAC6-10A-01D-A39U-32	Unpaired Aliquots
TCGA-MESO	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-ZN-A9VQ-01A-11D-A39R-32	Contamination
TCGA-MESO	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-ZN-A9VQ-10A-01D-A39U-32	Contamination
TCGA-MESO	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-ZN-A9VW-01A-11D-A39R-32	Contamination
TCGA-MESO	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-ZN-A9VW-10A-01D-A39U-32	Contamination
TCGA-MESO	BWA with Mark Duplicates and BQSR	WXS	TCGA-UD-AAC6-01A-11D-A39R-32	Failed Harmonization
TCGA-MESO	MuSE	WXS	TCGA-UD-AAC6-01A-11D-A39R-32	Failed Harmonization
TCGA-MESO	MuSE Annotation	WXS	TCGA-UD-AAC6-01A-11D-A39R-32	Failed Harmonization
TCGA-MESO	MuSE Annotation	WXS	TCGA-UD-AAC6-10A-01D-A39U-32	Failed Harmonization
TCGA-MESO	MuTect2	WXS	TCGA-UD-AAC6-01A-11D-A39R-32	Failed Harmonization
TCGA-MESO	MuTect2 Annotation	WXS	TCGA-UD-AAC6-01A-11D-A39R-32	Failed Harmonization
TCGA-MESO	MuTect2 Annotation	WXS	TCGA-UD-AAC6-10A-01D-A39U-32	Failed Harmonization
TCGA-MESO	SomaticSniper	WXS	TCGA-UD-AAC6-01A-11D-A39R-32	Failed Harmonization
TCGA-MESO	SomaticSniper Annotation	WXS	TCGA-UD-AAC6-01A-11D-A39R-32	Failed Harmonization
TCGA-MESO	SomaticSniper Annotation	WXS	TCGA-UD-AAC6-10A-01D-A39U-32	Failed Harmonization
TCGA-MESO	VarScan2	WXS	TCGA-UD-AAC6-01A-11D-A39R-32	Failed Harmonization
TCGA-MESO	VarScan2 Annotation	WXS	TCGA-UD-AAC6-01A-11D-A39R-32	Failed Harmonization
TCGA-MESO	VarScan2 Annotation	WXS	TCGA-UD-AAC6-10A-01D-A39U-32	Failed Harmonization
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-04-1332-01A-01W-0486-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-04-1332-10A-01W-0487-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-04-1336-11A-01W-0489-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-04-1341-01A-01W-0486-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-04-1341-10A-01W-0487-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-04-1343-10A-01W-0489-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-04-1346-11A-01W-0489-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-04-1347-11A-01W-0489-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-04-1348-11A-01W-0494-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-04-1349-11A-01W-0494-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-04-1361-11A-01W-0494-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-04-1362-01A-01W-0494-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-04-1362-10A-01W-0494-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-09-0365-10A-01W-0372-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-09-0366-10B-01W-0372-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-09-0369-10C-01W-0372-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-09-2043-11A-01W-0799-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-09-2044-10A-01W-0799-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-10-0928-01A-02W-0420-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-10-0928-11A-01W-0420-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-10-0930-11A-01W-0421-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-10-0930-11A-01W-0977-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-10-0933-11A-01W-0421-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-10-0934-11A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-10-0937-01A-02W-0420-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-10-0937-11A-01W-0420-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0720-01A-01W-0371-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0720-10B-01W-0371-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0723-10B-01W-0372-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0724-10B-01W-0371-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0726-01A-01W-0372-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0726-10B-01W-0372-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0726-10B-01W-0977-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0751-10A-01W-0371-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0755-10A-01W-0372-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0757-01A-01W-0371-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0757-10A-01W-0371-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0758-10A-01W-0371-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0760-10A-01W-0372-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0766-01A-02W-0371-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0766-10A-01W-0371-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0791-10A-01W-0372-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0795-10A-01W-0372-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0800-10A-01W-0372-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0807-10A-01W-0421-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0883-10A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0885-01A-02W-0420-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0885-01A-02W-0421-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0885-10A-01W-0420-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0885-10A-01W-0421-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0886-10A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0887-10A-01W-0421-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0890-10A-01W-0421-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0891-10A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0894-10A-01W-0494-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0897-10A-01W-0421-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0899-10A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0903-10A-01W-0421-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0904-10A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0906-01A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0906-10A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0910-10A-01W-0421-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0911-10A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0912-10A-01W-0421-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0913-10A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0916-10A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0919-01A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0919-10A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0920-10A-01W-0421-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0921-10A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0923-10A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-0924-10A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-1403-10A-01W-0495-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-1404-10A-01W-0495-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-1411-10A-01W-0495-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-1412-10A-01W-0495-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-1477-10A-01W-0545-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-1485-01A-02W-0545-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-1485-10A-01W-0545-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-1495-10A-01W-0545-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-1505-10A-01W-0546-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-1510-01A-02W-0545-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-2066-01A-01D-1526-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-13-2066-10A-01D-1526-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-20-0990-01A-01W-0486-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-20-0990-10A-01W-0486-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-20-0991-10A-01W-0486-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-20-0996-10A-01W-0488-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-23-1021-10A-01W-0488-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-23-1022-10A-01W-0488-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-23-1110-10A-01W-0486-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-23-1117-10A-01W-0488-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-23-1118-10A-01W-0488-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-23-1123-10A-01W-0488-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-23-1124-10A-01W-0488-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-23-2072-01A-01W-0722-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-23-2072-10A-01W-0722-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-23-2078-01A-01W-0722-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-23-2078-10A-01W-0722-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-24-0966-10A-01W-0420-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-24-0980-10A-01W-0421-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-24-0982-10C-01W-0488-09	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-24-1428-01A-01W-0549-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-24-1428-10A-01W-0549-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-24-1430-10A-01W-0545-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-24-1549-01A-01W-0553-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-24-1549-10A-01W-0553-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-24-1563-01A-01W-0553-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-24-1563-10A-01W-0553-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-25-1315-01A-01W-0494-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-25-1315-10A-01W-0494-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-25-1316-01A-01W-0494-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-25-1316-10A-01W-0494-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-25-1319-10A-01W-0492-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-25-1322-01A-01W-0494-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-25-1322-10A-01W-0494-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-25-2396-10A-01W-0799-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-25-2397-10A-01W-0799-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-25-2398-10A-01W-0799-08	Unpaired Aliquots
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-29-1690-01A-01W-0633-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-29-1690-10A-01W-0633-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-57-1586-01A-02W-0633-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-57-1586-11A-01W-0633-09	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-61-1998-01A-01W-0722-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-61-1998-10A-01W-0722-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-61-2095-01A-01W-0722-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-61-2095-11A-01W-0723-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-61-2097-01A-02W-0722-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-61-2097-11A-01W-0723-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-61-2113-01A-01W-0722-08	Contamination
TCGA-OV	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-61-2113-11A-01W-0723-08	Contamination
TCGA-OV	BWA with Mark Duplicates and BQSR	WXS	TCGA-04-1335-01A-01W-0488-09	Failed Harmonization
TCGA-OV	BWA with Mark Duplicates and BQSR	WXS	TCGA-10-0930-11A-01W-0421-09	Failed Harmonization
TCGA-OV	BWA with Mark Duplicates and BQSR	WXS	TCGA-13-0726-10B-01W-0372-09	Failed Harmonization
TCGA-OV	BWA with Mark Duplicates and BQSR	WXS	TCGA-13-0727-10B-01W-0371-08	Failed Harmonization
TCGA-OV	BWA with Mark Duplicates and BQSR	WXS	TCGA-13-0730-10B-01W-0371-08	Failed Harmonization
TCGA-OV	BWA with Mark Duplicates and BQSR	WXS	TCGA-13-0751-10A-01W-0371-08	Failed Harmonization
